
1306624 bytes read in 92 ms (13.5 MiB/s)
## Starting application at 0x00200000 ...
BENCH_ARRAY_INDEX 0
budget_function,total_used_budget_r,total_used_budget_w,total_calc_r,total_calc_w,used_budget_per_period_read[0],used_budget_per_period_read[1],used_budget_per_period_read[2],used_budget_per_period_read[3],used_budget_per_period_read[4],used_budget_per_period_read[5],used_budget_per_period_read[6],used_budget_per_period_read[7],used_budget_per_period_read[8],used_budget_per_period_read[9],used_budget_per_period_read[10],used_budget_per_period_read[11],used_budget_per_period_read[12],used_budget_per_period_read[13],used_budget_per_period_read[14],used_budget_per_period_write[0],used_budget_per_period_write[1],used_budget_per_period_write[2],used_budget_per_period_write[3],used_budget_per_period_write[4],used_budget_per_period_write[5],used_budget_per_period_write[6],used_budget_per_period_write[7],used_budget_per_period_write[8],used_budget_per_period_write[9],used_budget_per_period_write[10],used_budget_per_period_write[11],used_budget_per_period_write[12],used_budget_per_period_write[13],used_budget_per_period_write[14],calc_per_period_read[0],calc_per_period_read[1],calc_per_period_read[2],calc_per_period_read[3],calc_per_period_read[4],calc_per_period_read[5],calc_per_period_read[6],calc_per_period_read[7],calc_per_period_read[8],calc_per_period_read[9],calc_per_period_read[10],calc_per_period_read[11],calc_per_period_read[12],calc_per_period_read[13],calc_per_period_read[14],calc_per_period_write[0],calc_per_period_write[1],calc_per_period_write[2],calc_per_period_write[3],calc_per_period_write[4],calc_per_period_write[5],calc_per_period_write[6],calc_per_period_write[7],calc_per_period_write[8],calc_per_period_write[9],calc_per_period_write[10],calc_per_period_write[11],calc_per_period_write[12],calc_per_period_write[13],calc_per_period_write[14],
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (300 - 0) >= 300 | 300 >= 300
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = u
[BAO]   current_used_write_budget       = u
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = u
[BAO]   total_used_write_budget         = u
[BAO]   total_calculated_new_read_budget = u
[BAO]   total_calculated_new_write_budget= u
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 0
[BAO]   previous_predicted_write_budget = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 0
[BAO]   previous_predicted_write_budget = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = u
[BAO]   current_used_write_budget       = u
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = u
[BAO]   total_used_write_budget         = u
